"Route","avg_delay","range"
3771,11.7536231884058,"(0,15]"
823,11.753840389659,"(0,15]"
3789,11.7540983606557,"(0,15]"
5352,11.7545582047686,"(0,15]"
189,11.756062767475,"(0,15]"
2155,11.7589928057554,"(0,15]"
3322,11.7615894039735,"(0,15]"
6300,11.7634551495017,"(0,15]"
1126,11.7653374233129,"(0,15]"
890,11.7692307692308,"(0,15]"
3430,11.7732283464567,"(0,15]"
3656,11.7748344370861,"(0,15]"
604,11.7748402731879,"(0,15]"
1429,11.7834346504559,"(0,15]"
2005,11.7860759493671,"(0,15]"
847,11.7868271954674,"(0,15]"
5317,11.7888307155323,"(0,15]"
2626,11.7902097902098,"(0,15]"
4962,11.7945883037533,"(0,15]"
1609,11.7976608187134,"(0,15]"
2914,11.7985074626866,"(0,15]"
6458,11.7997218358832,"(0,15]"
4970,11.8021201413428,"(0,15]"
5420,11.8027950310559,"(0,15]"
1640,11.8033319788704,"(0,15]"
5584,11.8043684710351,"(0,15]"
4195,11.8048090523338,"(0,15]"
4908,11.8082376772451,"(0,15]"
4274,11.8098687188773,"(0,15]"
2406,11.8114180478821,"(0,15]"
2802,11.8123667377399,"(0,15]"
2311,11.8124125058329,"(0,15]"
2732,11.8155953635406,"(0,15]"
3055,11.8172163219676,"(0,15]"
4389,11.8181294411369,"(0,15]"
365,11.8206850235057,"(0,15]"
2500,11.8210702341137,"(0,15]"
4504,11.827027027027,"(0,15]"
2074,11.830463069269,"(0,15]"
3741,11.8337931034483,"(0,15]"
825,11.8485099337748,"(0,15]"
4369,11.851298290057,"(0,15]"
1041,11.8518518518519,"(0,15]"
3670,11.8536585365854,"(0,15]"
168,11.853781512605,"(0,15]"
6065,11.8579063187677,"(0,15]"
1579,11.8622803432775,"(0,15]"
5603,11.8636903348373,"(0,15]"
1196,11.8661764705882,"(0,15]"
3051,11.8666666666667,"(0,15]"
1348,11.8675523349436,"(0,15]"
1392,11.8728222996516,"(0,15]"
248,11.8731880579821,"(0,15]"
5601,11.873473917869,"(0,15]"
1694,11.8742534837425,"(0,15]"
6315,11.875,"(0,15]"
4820,11.8751981879955,"(0,15]"
1342,11.8777472527473,"(0,15]"
3228,11.879873853211,"(0,15]"
639,11.8810408921933,"(0,15]"
6415,11.8876273653566,"(0,15]"
2920,11.8888888888889,"(0,15]"
129,11.8896797153025,"(0,15]"
1072,11.891032218346,"(0,15]"
6365,11.8910891089109,"(0,15]"
198,11.8952321204517,"(0,15]"
2033,11.8961303462322,"(0,15]"
4186,11.8974358974359,"(0,15]"
4439,11.8979591836735,"(0,15]"
4477,11.9,"(0,15]"
6324,11.9013980868286,"(0,15]"
5450,11.9015056461731,"(0,15]"
478,11.9047146401985,"(0,15]"
2756,11.9057635675221,"(0,15]"
2571,11.9075896391811,"(0,15]"
235,11.9098360655738,"(0,15]"
6418,11.9100917431193,"(0,15]"
699,11.9117647058824,"(0,15]"
1286,11.9179487179487,"(0,15]"
6467,11.9188191881919,"(0,15]"
2296,11.9198717948718,"(0,15]"
2731,11.9259259259259,"(0,15]"
3614,11.9261051952243,"(0,15]"
5047,11.9296329996967,"(0,15]"
2505,11.9307479224377,"(0,15]"
1954,11.9310104529617,"(0,15]"
5040,11.9310344827586,"(0,15]"
5786,11.9342723004695,"(0,15]"
3231,11.9382940108893,"(0,15]"
5822,11.9396551724138,"(0,15]"
1187,11.9400278940028,"(0,15]"
1944,11.9432103939648,"(0,15]"
182,11.9442553191489,"(0,15]"
2832,11.9467149508536,"(0,15]"
2561,11.9471624266145,"(0,15]"
4234,11.9498812978106,"(0,15]"
5832,11.953216374269,"(0,15]"
607,11.9536480686695,"(0,15]"
2230,11.9557195571956,"(0,15]"
6620,11.9615384615385,"(0,15]"
5344,11.9636363636364,"(0,15]"
2864,11.9644549763033,"(0,15]"
719,11.9660441426146,"(0,15]"
36,11.9670103092784,"(0,15]"
4174,11.9733333333333,"(0,15]"
371,11.9736456808199,"(0,15]"
1375,11.9767299448867,"(0,15]"
4919,11.978324761205,"(0,15]"
1230,11.98,"(0,15]"
602,11.9809312638581,"(0,15]"
4255,11.9836257309942,"(0,15]"
3960,11.9852832965416,"(0,15]"
5299,11.9873417721519,"(0,15]"
827,11.9885885885886,"(0,15]"
1468,11.9914877868246,"(0,15]"
3711,11.9925203252033,"(0,15]"
5178,11.9935593220339,"(0,15]"
1621,11.9943477277866,"(0,15]"
4411,11.9958828911253,"(0,15]"
2950,11.9974133471288,"(0,15]"
843,11.9983314794216,"(0,15]"
54,11.9992348890589,"(0,15]"
5663,12,"(0,15]"
1213,12.0004904364885,"(0,15]"
1448,12.0096054888508,"(0,15]"
2812,12.0125786163522,"(0,15]"
236,12.0135602233449,"(0,15]"
1947,12.014312383323,"(0,15]"
368,12.0166666666667,"(0,15]"
1120,12.0210627094303,"(0,15]"
1527,12.0244560330876,"(0,15]"
3724,12.0317899101589,"(0,15]"
2888,12.0320216049383,"(0,15]"
3705,12.0341749553685,"(0,15]"
5883,12.0403225806452,"(0,15]"
3380,12.040847983454,"(0,15]"
3305,12.043438077634,"(0,15]"
6057,12.04396843292,"(0,15]"
3193,12.0473135525261,"(0,15]"
880,12.048502994012,"(0,15]"
1396,12.0534737694956,"(0,15]"
3681,12.0574239713775,"(0,15]"
4175,12.0575569358178,"(0,15]"
1663,12.0580769230769,"(0,15]"
844,12.0617760617761,"(0,15]"
804,12.0635193133047,"(0,15]"
3639,12.0668397144711,"(0,15]"
6336,12.0690501226779,"(0,15]"
2200,12.0718562874251,"(0,15]"
3734,12.0755244755245,"(0,15]"
1478,12.0762185148839,"(0,15]"
1481,12.0775095298602,"(0,15]"
1361,12.0783972125436,"(0,15]"
4243,12.0822119428091,"(0,15]"
4170,12.0858530471565,"(0,15]"
4400,12.0860759493671,"(0,15]"
6379,12.0861088545898,"(0,15]"
893,12.0898203592814,"(0,15]"
5007,12.0911106184881,"(0,15]"
5071,12.0938104448743,"(0,15]"
4929,12.0940386230059,"(0,15]"
3894,12.0977011494253,"(0,15]"
4847,12.098814229249,"(0,15]"
4331,12.1,"(0,15]"
1586,12.1022222222222,"(0,15]"
3366,12.1023776773433,"(0,15]"
3829,12.1053230856818,"(0,15]"
567,12.1061093247588,"(0,15]"
3284,12.1063218390805,"(0,15]"
4117,12.107596577651,"(0,15]"
3408,12.1095890410959,"(0,15]"
3770,12.1132871346791,"(0,15]"
454,12.1135135135135,"(0,15]"
1193,12.1139240506329,"(0,15]"
4855,12.1146245059289,"(0,15]"
5611,12.1151877133106,"(0,15]"
340,12.117679057117,"(0,15]"
2632,12.1176991150442,"(0,15]"
5469,12.1181102362205,"(0,15]"
5281,12.1210191082803,"(0,15]"
6035,12.1235177865613,"(0,15]"
4989,12.124254176611,"(0,15]"
4881,12.1264785321784,"(0,15]"
1134,12.127623845508,"(0,15]"
1904,12.1308068459658,"(0,15]"
6624,12.1321585903084,"(0,15]"
5870,12.1393939393939,"(0,15]"
3688,12.1398631308811,"(0,15]"
3299,12.1428747079798,"(0,15]"
6438,12.1452894438138,"(0,15]"
994,12.1463414634146,"(0,15]"
853,12.1471727343145,"(0,15]"
3428,12.1498275012321,"(0,15]"
382,12.1500600240096,"(0,15]"
2491,12.1529103053435,"(0,15]"
2801,12.1531314521679,"(0,15]"
4262,12.1538461538462,"(0,15]"
3535,12.1612903225806,"(0,15]"
6291,12.1617647058824,"(0,15]"
3328,12.1648351648352,"(0,15]"
19,12.1678851174935,"(0,15]"
1633,12.1713780918728,"(0,15]"
5462,12.1766004415011,"(0,15]"
4345,12.1791666666667,"(0,15]"
4767,12.1806144067797,"(0,15]"
4265,12.1816993464052,"(0,15]"
1494,12.18891966759,"(0,15]"
2890,12.1917852522639,"(0,15]"
2835,12.1922190592382,"(0,15]"
210,12.1929581369559,"(0,15]"
3241,12.1932479627474,"(0,15]"
5860,12.1935483870968,"(0,15]"
3309,12.1957142857143,"(0,15]"
1539,12.1973974415527,"(0,15]"
2846,12.203847728203,"(0,15]"
5459,12.2076923076923,"(0,15]"
1661,12.2081949058693,"(0,15]"
315,12.212026416406,"(0,15]"
4494,12.2123960695389,"(0,15]"
5938,12.2125134843581,"(0,15]"
1404,12.2134126197555,"(0,15]"
1534,12.2155688622754,"(0,15]"
2109,12.219165085389,"(0,15]"
2611,12.2211538461538,"(0,15]"
5056,12.221266427718,"(0,15]"
4017,12.2214765100671,"(0,15]"
425,12.2218649517685,"(0,15]"
5752,12.2347826086957,"(0,15]"
3209,12.2356687898089,"(0,15]"
5544,12.2363636363636,"(0,15]"
5000,12.2371134020619,"(0,15]"
1810,12.2376237623762,"(0,15]"
2886,12.2378277153558,"(0,15]"
5172,12.2379935965848,"(0,15]"
5793,12.240952817224,"(0,15]"
1939,12.2436194895592,"(0,15]"
6472,12.2446808510638,"(0,15]"
4458,12.2460732984293,"(0,15]"
208,12.2492522432702,"(0,15]"
1067,12.25,"(0,15]"
5565,12.25,"(0,15]"
1346,12.2559313478041,"(0,15]"
1381,12.2578104489367,"(0,15]"
174,12.2579727808247,"(0,15]"
3676,12.2582222222222,"(0,15]"
1598,12.2594268476621,"(0,15]"
3373,12.2608695652174,"(0,15]"
824,12.2617410671056,"(0,15]"
2816,12.261780104712,"(0,15]"
3820,12.2659395973154,"(0,15]"
33,12.2685340802988,"(0,15]"
3237,12.2733485193622,"(0,15]"
6416,12.2735362997658,"(0,15]"
3108,12.2760869565217,"(0,15]"
4076,12.28,"(0,15]"
1401,12.280701754386,"(0,15]"
2271,12.2815109343936,"(0,15]"
1653,12.2825520833333,"(0,15]"
3095,12.2847868426747,"(0,15]"
4899,12.2896808951513,"(0,15]"
5179,12.2930574098798,"(0,15]"
6549,12.2968843618933,"(0,15]"
3633,12.3016949152542,"(0,15]"
347,12.3020984081042,"(0,15]"
2578,12.3030042918455,"(0,15]"
4942,12.3073170731707,"(0,15]"
1688,12.3074042062806,"(0,15]"
5112,12.3087557603687,"(0,15]"
4235,12.3091833492215,"(0,15]"
2599,12.3100102145046,"(0,15]"
1445,12.3127548048923,"(0,15]"
2921,12.3131389625142,"(0,15]"
1160,12.3142006802721,"(0,15]"
3334,12.3225806451613,"(0,15]"
5075,12.3302961275626,"(0,15]"
5755,12.3335987261146,"(0,15]"
2302,12.3390769230769,"(0,15]"
2036,12.3392857142857,"(0,15]"
5279,12.3424408014572,"(0,15]"
1487,12.3460438512869,"(0,15]"
217,12.3494132985658,"(0,15]"
5780,12.3522727272727,"(0,15]"
5740,12.3539663461538,"(0,15]"
4125,12.3551220625143,"(0,15]"
4928,12.3557844690967,"(0,15]"
6330,12.3582834331337,"(0,15]"
4879,12.3604465709729,"(0,15]"
2939,12.3611602405377,"(0,15]"
803,12.3647540983607,"(0,15]"
1955,12.3655834564254,"(0,15]"
2642,12.3667100130039,"(0,15]"
5095,12.3697916666667,"(0,15]"
1320,12.3714285714286,"(0,15]"
1588,12.3786231884058,"(0,15]"
4997,12.3787004998078,"(0,15]"
3976,12.3791600633914,"(0,15]"
6676,12.3795066413662,"(0,15]"
6303,12.382964453387,"(0,15]"
4036,12.383100902379,"(0,15]"
3764,12.3850267379679,"(0,15]"
1683,12.3873873873874,"(0,15]"
4103,12.3887408394404,"(0,15]"
3253,12.3915918752952,"(0,15]"
3541,12.3919075144509,"(0,15]"
544,12.3932584269663,"(0,15]"
3248,12.3939974457216,"(0,15]"
3329,12.3950137236962,"(0,15]"
3674,12.3969696969697,"(0,15]"
1979,12.4038427006644,"(0,15]"
1578,12.4046391752577,"(0,15]"
2024,12.4057971014493,"(0,15]"
834,12.4104316546763,"(0,15]"
4219,12.4127218934911,"(0,15]"
3189,12.4130058803182,"(0,15]"
1108,12.413680781759,"(0,15]"
4719,12.4137931034483,"(0,15]"
6055,12.4147250698975,"(0,15]"
3623,12.4177631578947,"(0,15]"
1668,12.4210526315789,"(0,15]"
2263,12.4213740458015,"(0,15]"
3282,12.4261853448276,"(0,15]"
1171,12.427182320442,"(0,15]"
1371,12.4283407347598,"(0,15]"
5714,12.4326923076923,"(0,15]"
2391,12.4333333333333,"(0,15]"
1482,12.434791798774,"(0,15]"
6456,12.435136707388,"(0,15]"
2621,12.4385593220339,"(0,15]"
476,12.4520123839009,"(0,15]"
4579,12.4533333333333,"(0,15]"
4067,12.4565217391304,"(0,15]"
1559,12.4648081700248,"(0,15]"
6395,12.4667085427136,"(0,15]"
1675,12.4685714285714,"(0,15]"
390,12.4687953555878,"(0,15]"
3075,12.4712084347121,"(0,15]"
2776,12.4815361890694,"(0,15]"
1064,12.4852265265923,"(0,15]"
385,12.4856435643564,"(0,15]"
2601,12.4923175416133,"(0,15]"
1076,12.4928936895964,"(0,15]"
4261,12.4938271604938,"(0,15]"
6301,12.4961832061069,"(0,15]"
3401,12.4968004653869,"(0,15]"
1436,12.5,"(0,15]"
6653,12.5,"(0,15]"
3298,12.5022595222724,"(0,15]"
4333,12.5037783375315,"(0,15]"
55,12.5046468401487,"(0,15]"
864,12.5046554934823,"(0,15]"
5337,12.5069444444444,"(0,15]"
940,12.5075921908894,"(0,15]"
3127,12.510172143975,"(0,15]"
4925,12.515857605178,"(0,15]"
1173,12.5183757388846,"(0,15]"
6408,12.5190409026798,"(0,15]"
2825,12.5218263923733,"(0,15]"
5934,12.5341513292434,"(0,15]"
4863,12.5380952380952,"(0,15]"
5963,12.5421392852787,"(0,15]"
183,12.543887991384,"(0,15]"
4232,12.5439330543933,"(0,15]"
2859,12.5444444444444,"(0,15]"
293,12.5465838509317,"(0,15]"
2358,12.55,"(0,15]"
5132,12.5504201680672,"(0,15]"
3557,12.551912568306,"(0,15]"
2207,12.5532975460123,"(0,15]"
6582,12.5542791499138,"(0,15]"
3094,12.5544554455446,"(0,15]"
5389,12.5555555555556,"(0,15]"
4985,12.5571725571726,"(0,15]"
2887,12.5581887431231,"(0,15]"
913,12.5642787046124,"(0,15]"
3913,12.5672299779574,"(0,15]"
1795,12.5706412825651,"(0,15]"
5573,12.5713094245204,"(0,15]"
833,12.5727788279773,"(0,15]"
5836,12.5736568457539,"(0,15]"
3194,12.5788436268068,"(0,15]"
3307,12.580927384077,"(0,15]"
6583,12.5836194212849,"(0,15]"
985,12.5841584158416,"(0,15]"
2628,12.5843520782396,"(0,15]"
341,12.5862741620855,"(0,15]"
2691,12.5930693069307,"(0,15]"
153,12.5934819897084,"(0,15]"
5707,12.5987577639752,"(0,15]"
3158,12.6011904761905,"(0,15]"
750,12.6014198782961,"(0,15]"
4979,12.6029776674938,"(0,15]"
2863,12.6058823529412,"(0,15]"
2265,12.6065448428779,"(0,15]"
2790,12.6089542892924,"(0,15]"
3855,12.6090277777778,"(0,15]"
270,12.6091611581789,"(0,15]"
5190,12.618320610687,"(0,15]"
1189,12.6222134543302,"(0,15]"
4223,12.6289926289926,"(0,15]"
1378,12.6302186878728,"(0,15]"
5094,12.6309523809524,"(0,15]"
5702,12.6315789473684,"(0,15]"
2422,12.6368821292776,"(0,15]"
4927,12.637495422922,"(0,15]"
5201,12.6382705479452,"(0,15]"
4904,12.6389484978541,"(0,15]"
2350,12.6395027624309,"(0,15]"
3122,12.6426526717557,"(0,15]"
5857,12.6463414634146,"(0,15]"
6485,12.6514084507042,"(0,15]"
463,12.6526946107784,"(0,15]"
810,12.6555023923445,"(0,15]"
3777,12.6559051900286,"(0,15]"
5851,12.6571428571429,"(0,15]"
1638,12.6596794081381,"(0,15]"
662,12.6596858638743,"(0,15]"
6041,12.6597294484912,"(0,15]"
2624,12.6599378881988,"(0,15]"
2464,12.662213740458,"(0,15]"
1110,12.6641348207928,"(0,15]"
3890,12.6661538461538,"(0,15]"
4722,12.6666666666667,"(0,15]"
5837,12.6694214876033,"(0,15]"
846,12.6714456391876,"(0,15]"
1165,12.6753217430571,"(0,15]"
1920,12.6764252696456,"(0,15]"
4105,12.6771929824561,"(0,15]"
3317,12.6781002638522,"(0,15]"
152,12.6783715012723,"(0,15]"
838,12.6833333333333,"(0,15]"
2836,12.6897555296857,"(0,15]"
5239,12.6903460837887,"(0,15]"
4137,12.6904761904762,"(0,15]"
1103,12.6919418019026,"(0,15]"
5240,12.6925647451963,"(0,15]"
2376,12.7011494252874,"(0,15]"
2841,12.7017222425797,"(0,15]"
2029,12.7021276595745,"(0,15]"
1985,12.705982324949,"(0,15]"
282,12.707062600321,"(0,15]"
5243,12.7074626865672,"(0,15]"
3809,12.7103092783505,"(0,15]"
1463,12.7126642771804,"(0,15]"
1149,12.7173766058147,"(0,15]"
2930,12.7195357833656,"(0,15]"
2752,12.7197986577181,"(0,15]"
2806,12.7204510650146,"(0,15]"
831,12.7235802933434,"(0,15]"
6397,12.7251043530113,"(0,15]"
1547,12.7273589378853,"(0,15]"
1896,12.7391799544419,"(0,15]"
2124,12.7399267399267,"(0,15]"
1935,12.7421150278293,"(0,15]"
1395,12.7442244224422,"(0,15]"
1593,12.7463126843658,"(0,15]"
3258,12.7464263517713,"(0,15]"
4188,12.7498065514573,"(0,15]"
5113,12.7537313432836,"(0,15]"
603,12.7566437007874,"(0,15]"
1152,12.7587324450846,"(0,15]"
1589,12.7597819114817,"(0,15]"
6335,12.7629197080292,"(0,15]"
6207,12.7630272952854,"(0,15]"
1479,12.764450867052,"(0,15]"
6237,12.7669845053635,"(0,15]"
1412,12.7692725298588,"(0,15]"
1761,12.77,"(0,15]"
693,12.7708606378331,"(0,15]"
3993,12.7715992647059,"(0,15]"
427,12.7725321888412,"(0,15]"
4829,12.7731092436975,"(0,15]"
5745,12.7742410845859,"(0,15]"
2259,12.7747252747253,"(0,15]"
563,12.7777777777778,"(0,15]"
3038,12.7846763540291,"(0,15]"
2834,12.7870328680774,"(0,15]"
3543,12.7884615384615,"(0,15]"
4058,12.7896749521989,"(0,15]"
652,12.7916666666667,"(0,15]"
1509,12.7955390334572,"(0,15]"
1382,12.79633401222,"(0,15]"
2957,12.8,"(0,15]"
5496,12.8,"(0,15]"
765,12.8010634970285,"(0,15]"
5769,12.8046218487395,"(0,15]"
4679,12.8084443185038,"(0,15]"
227,12.8093620234051,"(0,15]"
5910,12.8105423987777,"(0,15]"
1068,12.8158640226629,"(0,15]"
1856,12.8173874075734,"(0,15]"
2893,12.817396668723,"(0,15]"
4264,12.818661971831,"(0,15]"
2665,12.8198669201521,"(0,15]"
159,12.8211565585331,"(0,15]"
2079,12.8235159294064,"(0,15]"
6457,12.824101068999,"(0,15]"
6617,12.8257180156658,"(0,15]"
1850,12.8277140930546,"(0,15]"
1192,12.8313253012048,"(0,15]"
5013,12.8365758754864,"(0,15]"
2428,12.8427919112851,"(0,15]"
5917,12.8452868852459,"(0,15]"
3195,12.8499127399651,"(0,15]"
1672,12.8545583900803,"(0,15]"
497,12.8546511627907,"(0,15]"
1607,12.8547244094488,"(0,15]"
6524,12.8565022421525,"(0,15]"
6443,12.858134155744,"(0,15]"
6630,12.8611111111111,"(0,15]"
1980,12.862404447533,"(0,15]"
2253,12.8684210526316,"(0,15]"
2839,12.8698203153649,"(0,15]"
3697,12.87255859375,"(0,15]"
5664,12.875,"(0,15]"
5863,12.875,"(0,15]"
3655,12.8755803156917,"(0,15]"
2384,12.8763285024155,"(0,15]"
2600,12.8773493717109,"(0,15]"
1338,12.8795003673769,"(0,15]"
4140,12.8796056045667,"(0,15]"
4559,12.8815331010453,"(0,15]"
4116,12.8882323978336,"(0,15]"
2842,12.8930774503084,"(0,15]"
1362,12.8978494623656,"(0,15]"
963,12.8992195453003,"(0,15]"
4893,12.8995815899582,"(0,15]"
3827,12.9012944983819,"(0,15]"
4282,12.9016393442623,"(0,15]"
3818,12.9045383411581,"(0,15]"
366,12.9074918566775,"(0,15]"
4705,12.909604519774,"(0,15]"
3096,12.912915851272,"(0,15]"
4128,12.9141435089175,"(0,15]"
2780,12.9191919191919,"(0,15]"
1069,12.919283919598,"(0,15]"
4785,12.9224283305228,"(0,15]"
1501,12.9247159090909,"(0,15]"
2654,12.9248120300752,"(0,15]"
3249,12.9349201566737,"(0,15]"
5621,12.9363166953528,"(0,15]"
5856,12.9368029739777,"(0,15]"
420,12.9409836065574,"(0,15]"
2837,12.9440607734807,"(0,15]"
2983,12.9441210710128,"(0,15]"
3970,12.9468085106383,"(0,15]"
1078,12.9487275449102,"(0,15]"
2764,12.9487804878049,"(0,15]"
1648,12.9501524264645,"(0,15]"
373,12.9545240339303,"(0,15]"
3949,12.9546827794562,"(0,15]"
3739,12.9546843177189,"(0,15]"
3306,12.9592559787423,"(0,15]"
3776,12.9661733615222,"(0,15]"
1659,12.9691780821918,"(0,15]"
2387,12.971186440678,"(0,15]"
1106,12.9712128362435,"(0,15]"
1406,12.972553081305,"(0,15]"
6322,12.9730941704036,"(0,15]"
5642,12.9736842105263,"(0,15]"
5053,12.9740773286467,"(0,15]"
4145,12.9758064516129,"(0,15]"
4323,12.98,"(0,15]"
4934,12.9800827728919,"(0,15]"
1968,12.9820224719101,"(0,15]"
4159,12.986131037781,"(0,15]"
2284,12.992125984252,"(0,15]"
5164,12.9942857142857,"(0,15]"
4557,12.9945978391357,"(0,15]"
2447,12.9975629569456,"(0,15]"
121,13,"(0,15]"
1931,13,"(0,15]"
2534,13,"(0,15]"
3479,13,"(0,15]"
5282,13,"(0,15]"
5301,13,"(0,15]"
6226,13,"(0,15]"
1137,13.0018484288355,"(0,15]"
316,13.0079760717846,"(0,15]"
1218,13.0091116173121,"(0,15]"
6481,13.0142857142857,"(0,15]"
1466,13.0200281096275,"(0,15]"
5974,13.0224051211706,"(0,15]"
5768,13.0240963855422,"(0,15]"
4521,13.0255555555556,"(0,15]"
112,13.0300751879699,"(0,15]"
5209,13.03125,"(0,15]"
1950,13.0332594235033,"(0,15]"
6633,13.0337790288529,"(0,15]"
906,13.0350877192982,"(0,15]"
1183,13.0416942422237,"(0,15]"
895,13.0425330812854,"(0,15]"
1632,13.0513563644795,"(0,15]"
4867,13.0584415584416,"(0,15]"
5845,13.0606060606061,"(0,15]"
840,13.0622140896615,"(0,15]"
2924,13.0643564356436,"(0,15]"
1328,13.0648055832502,"(0,15]"
2546,13.0690661478599,"(0,15]"
4051,13.0731292517007,"(0,15]"
536,13.0733944954128,"(0,15]"
84,13.0740740740741,"(0,15]"
2367,13.0762711864407,"(0,15]"
4341,13.0790322580645,"(0,15]"
6297,13.0795168595873,"(0,15]"
6270,13.0833333333333,"(0,15]"
2831,13.0866046135168,"(0,15]"
2844,13.0887290167866,"(0,15]"
1077,13.0901455767077,"(0,15]"
1032,13.0904071773637,"(0,15]"
3365,13.0916152615947,"(0,15]"
4663,13.0937992643195,"(0,15]"
756,13.0940128649184,"(0,15]"
261,13.094249201278,"(0,15]"
4938,13.0983981693364,"(0,15]"
6631,13.1,"(0,15]"
4207,13.1031822565092,"(0,15]"
3821,13.1038732394366,"(0,15]"
6478,13.1073094867807,"(0,15]"
4410,13.109243697479,"(0,15]"
801,13.1096654275093,"(0,15]"
2247,13.1118055555556,"(0,15]"
240,13.1142857142857,"(0,15]"
3567,13.1148036253776,"(0,15]"
3208,13.1152849740933,"(0,15]"
3819,13.1215498938429,"(0,15]"
2874,13.1217472118959,"(0,15]"
3271,13.1221264367816,"(0,15]"
466,13.1233201581028,"(0,15]"
4022,13.1301775147929,"(0,15]"
3205,13.1340782122905,"(0,15]"
3706,13.1342494714588,"(0,15]"
2108,13.1356589147287,"(0,15]"
2364,13.1361256544503,"(0,15]"
4297,13.1363636363636,"(0,15]"
2227,13.1377601585728,"(0,15]"
1053,13.1387978142077,"(0,15]"
6153,13.1396396396396,"(0,15]"
642,13.140350877193,"(0,15]"
4952,13.1427170181462,"(0,15]"
2792,13.1428571428571,"(0,15]"
2904,13.1428571428571,"(0,15]"
3979,13.1441624365482,"(0,15]"
4080,13.1464646464646,"(0,15]"
3901,13.1475394700397,"(0,15]"
1122,13.1480446927374,"(0,15]"
3308,13.1480620155039,"(0,15]"
3967,13.1488250652742,"(0,15]"
3783,13.1525461919784,"(0,15]"
3101,13.1531914893617,"(0,15]"
4923,13.156634746922,"(0,15]"
5269,13.16,"(0,15]"
2523,13.160052049447,"(0,15]"
1140,13.1625266146203,"(0,15]"
3187,13.1664611590629,"(0,15]"
6619,13.1714285714286,"(0,15]"
3321,13.1745444191344,"(0,15]"
260,13.1790648246546,"(0,15]"
1639,13.1798372276188,"(0,15]"
6468,13.1816578483245,"(0,15]"
1373,13.1854521625164,"(0,15]"
3879,13.1865168539326,"(0,15]"
6370,13.1865671641791,"(0,15]"
736,13.1877767936227,"(0,15]"
5298,13.1900519673348,"(0,15]"
3252,13.1910046728972,"(0,15]"
2765,13.1938479396402,"(0,15]"
4950,13.1946902654867,"(0,15]"
2282,13.1973490427099,"(0,15]"
1546,13.1977317554241,"(0,15]"
5444,13.2028985507246,"(0,15]"
6238,13.2054054054054,"(0,15]"
5830,13.2090395480226,"(0,15]"
5339,13.21044045677,"(0,15]"
492,13.2111111111111,"(0,15]"
126,13.2115869017632,"(0,15]"
1682,13.2153687997944,"(0,15]"
2744,13.2160113690194,"(0,15]"
640,13.2173095014111,"(0,15]"
4236,13.2184615384615,"(0,15]"
4877,13.219512195122,"(0,15]"
1403,13.2214611872146,"(0,15]"
346,13.2237808951236,"(0,15]"
1608,13.2239583333333,"(0,15]"
4945,13.2241728561783,"(0,15]"
5175,13.2255439589598,"(0,15]"
1157,13.2274638019617,"(0,15]"
3176,13.2290630975143,"(0,15]"
3363,13.2320751737208,"(0,15]"
444,13.2424242424242,"(0,15]"
5508,13.2426778242678,"(0,15]"
2702,13.246126340882,"(0,15]"
1519,13.2501962836954,"(0,15]"
4813,13.2513176144244,"(0,15]"
5750,13.2547169811321,"(0,15]"
1686,13.2592145015106,"(0,15]"
1345,13.2627118644068,"(0,15]"
251,13.2647814910026,"(0,15]"
4311,13.26656394453,"(0,15]"
2280,13.2675799086758,"(0,15]"
5208,13.2681009515929,"(0,15]"
517,13.2697095435685,"(0,15]"
6011,13.2707129094412,"(0,15]"
5569,13.275,"(0,15]"
1347,13.2753139717425,"(0,15]"
4645,13.2765793528505,"(0,15]"
2635,13.2771084337349,"(0,15]"
5320,13.28,"(0,15]"
2711,13.2806430006698,"(0,15]"
2345,13.2814371257485,"(0,15]"
3212,13.2826825127334,"(0,15]"
2476,13.2855910267472,"(0,15]"
2425,13.2927152317881,"(0,15]"
2786,13.2933828494261,"(0,15]"
2687,13.3018074166407,"(0,15]"
5354,13.304114490161,"(0,15]"
2853,13.3110671936759,"(0,15]"
4459,13.3175783324482,"(0,15]"
3708,13.3189415041783,"(0,15]"
2579,13.3215827338129,"(0,15]"
2362,13.3228840125392,"(0,15]"
1109,13.3230949589683,"(0,15]"
5964,13.324039829303,"(0,15]"
1111,13.3241919686582,"(0,15]"
4478,13.3243243243243,"(0,15]"
1594,13.3263939438055,"(0,15]"
4416,13.3272727272727,"(0,15]"
6445,13.3280878859857,"(0,15]"
2012,13.3299232736573,"(0,15]"
3779,13.3322428207924,"(0,15]"
2014,13.3328690807799,"(0,15]"
1496,13.3344298245614,"(0,15]"
1587,13.3370165745856,"(0,15]"
3485,13.3409247757074,"(0,15]"
2040,13.3409490333919,"(0,15]"
